"Req_Finish_Fabrics","Fabric_Allowance","Rec_Beam_length.yds.","Shrink_allow","Req_grey_fabric","Req_beam_length.yds.","Total_Pdn.yds.","Rejection","warp_count","weft_count","epi","ppi"
4400,8.2,4975.88,12,4793.02832244009,4980.45271916781,4024,65,50,50,130,76
1100,12,1459.956,16,1250,1360.73083220121,1189,15,40,40,130,80
1550,10.5,2023.16,15.5,1731.84357541899,1874.10298478831,1673,71,40,40,130,80
1950,8.6,2504.344,15.2,2133.47921225383,2300.56263484742,1622,16,40,40,130,80
1950,9,2526.216,15,2142.85714285714,2305.2381157291,2090,23,40,40,130,80
1550,10.5,2034.096,15.5,1731.84357541899,1874.10298478831,1764,51,40,40,130,80
2000,13.1,2565.5856,12,2301.49597238205,2391.49262276182,1591,0,40,40,130,90
1100,10.5,1432.616,16,1229.05027932961,1337.92528752744,1277,28,40,40,130,80
450,12.4,590.544,16.9,513.698630136986,565.260817491228,503,31,40,40,120,80
563,21,798.328,14.5,712.658227848101,762.178488610075,365,11,40,40,130,80
620,11.6,21068.204,16,701.357466063348,763.486982773527,17660,294,40,40,120,80
960,11.3,21697.024,15,1082.29988726043,1164.31417795562,18045,335,40,40,120,80
1300,11.3,1629.464,10.8,1465.61443066516,1502.43736762071,1448,0,40,40,130,90
1870,8,2296.56,11.5,2032.60869565217,2100.15818346515,1975,31,40,40,110,70
13220,7,15911.88,10,14215.0537634409,14442.6702465261,13603,42,40,40,110,70
3750,8.1,2479.1912,13,4080.52230685528,4288.82180424379,2029,96,50,50,140,76
3350,8.3,4150.212,12.1,3653.21701199564,3800.38937060598,3014,32,50,50,140,76
3750,8.1,4669.672,13,4080.52230685528,4288.82180424379,3572,6,50,50,130,90
2300,8,2887.104,13.4,2500,2639.75496316169,866,11,50,50,130,90
1950,9,2482.472,13.7,2142.85714285714,2270.51262847015,595,0,50,50,130,90
2300,8,2898.04,13.4,2500,2639.75496316169,1729,13,50,50,130,90
2500,7.1,3073.016,12.8,2691.06566200215,2821.94995864403,2348,8,40,40,110,80
1900,8,2378.58,13.4,2065.21739130435,2180.6671434814,721,0,40,40,110,80
1100,10,1279.512,9.2,1222.22222222222,1230.85197156526,73,0,30,30,100,48
1350,10,1640.4,11,1500,1541.14233579642,1393,9,40,40,130,90
1750,8,2154.392,11.2,1902.17391304348,1958.74884776319,1639,2,20,20,110,44
5600,8,7053.72,12.1,6086.95652173913,6332.17374949248,5510,24,50,50,140,80
4700,8,5953.5584,14,5108.69565217391,5431.91640599632,4348,68,40,40,130,80
1600,9,2066.904,15.5,1758.24175824176,1902.66960242244,1749,44,40,40,130,80
1000,9.1,1279.512,14.7,1100.1100110011,1179.31163709939,1087,6,40,40,110,80
1150,9,1454.488,14.5,1263.73626373626,1351.54911268568,1194,51,40,40,110,80
3100,7.2,3844.004,12.8,3340.51724137931,3502.98865771506,1875,4,40,40,110,80
800,9.5,1006.112,15.2,883.977900552486,953.206629041186,858,10,40,40,110,80
1200,8.7,1514.636,14.5,1314.34830230011,1405.6780142414,1266,17,40,40,110,80
3000,7.1,1968.48,13.7,3229.27879440258,3421.65519898623,1206,7,30,30,100,70
3000,8.3,3608.88,9.1,3271.53762268266,3291.01251836132,2338,5,40,40,130,90
1000,10.8,1219.364,11.3,1121.07623318386,1155.72105201593,53,0,40,40,130,90
2200,8.4,2641.044,9.4,2401.74672489083,2424.04405169595,526,10,40,40,130,90
850,10.5,1033.452,11.7,949.720670391062,983.505256145984,16,0,40,40,130,90
1800,9.1,2187.2,10.3,1980.19801980198,2018.63443433935,1852,0,40,40,130,90
1300,9.9,1580.252,10.8,1442.84128745838,1479.09205891184,600,0,40,40,130,90
4100,8,4910.264,9,4456.52173913043,4478.12421032102,4095,44,40,40,130,90
2850,8.1,3422.968,9.1,3101.19695321001,3119.65784044664,2688,0,40,40,130,90
4950,8,5872.632,14,5380.4347826087,5720.84812971953,2318,10,40,40,130,76
2900,8.3,3559.668,12.1,3162.48636859324,3289.88930589771,2871,365,50,50,140,76
2550,8.3,3116.76,12.4,2780.80697928026,2902.74066473958,2597,79,50,50,140,76
2000,8,2559.024,15,2173.91304347826,2338.64736378315,2100,73,40,40,110,90
8250,7,9962.696,12,8870.96774193548,9217.85402458881,8251,24,40,40,110,90
21350,8,27520.444,14.5,23206.5217391304,24819.0661019033,22800,249,40,40,120,90
2020,9,2635.576,15.6,2219.78021978022,2404.96648724442,2169,8,40,40,120,90
13425,8,7655.2,14.5,14592.3913043478,15606.3682631406,3409,26,40,40,120,90
4625,8.1,5905.44,14.5,5032.64417845484,5382.34596017963,4992,117,40,40,120,90
14750,8,16923.46,8,16032.6086956522,15935.2126757778,15078,172,40,40,120,90
29800,6.5,37548.756,14,31871.6577540107,33888.1374870395,31600,237,40,40,110,90
17750,6.5,22118.06,14,18983.9572192513,20185.048335401,18475,210,40,40,110,90
5050,7,6047.608,10,5430.10752688172,5517.05633471686,5245,98,40,40,100,70
500,12,6348.348,18,568.181818181818,633.599722310983,5391,134,40,40,110,90
3250,7.2,3975.236,12.5,3502.15517241379,3659.8967210929,3290,10,40,40,120,80
3500,7.2,4368.932,12.7,3771.55172413793,3950.45685376579,3776,9,40,40,120,80
4200,7,96143.844,9,4516.12903225806,4538.02044287449,68361,614,40,40,120,90
6560,8,8387.912,14,7130.4347826087,7581.56843049699,7098,110,40,40,130,80
6014,8,7698.944,14.7,6536.95652173913,7007.57998764541,5041,107,40,40,120,90
3000,7.1,3772.92,14.4,3229.27879440258,3449.63602421158,104,0,40,40,110,90
10070,7,7720.816,10,10827.9569892473,11001.3380773463,5364,2,40,40,110,70
9623,7,11630.436,10,10347.311827957,10512.9966552436,9027,120,40,40,110,70
6699,7,2296.56,10,7203.22580645161,7318.56641312242,682,15,40,40,110,70
5210,7,5413.32,10,5602.15053763441,5691.85415918313,1047,3,40,40,110,70
5300,7,5183.664,10,5698.9247311828,5790.17793544542,3573,63,40,40,110,70
9087,7,10345.456,10,9770.96774193548,9927.4239432816,8668,83,40,40,110,70
5787,7,5194.6,10,6222.58064516129,6322.21881366465,2562,44,40,40,110,70
1200,8.7,1481.828,13,1314.34830230011,1381.44218640965,247,0,40,40,120,70
76800,6.5,6977.168,8,82139.0374331551,81640.0534266116,1043,0,40,40,120,90
88250,6.5,27919.608,14,94385.0267379679,100356.648766149,15656,150,40,40,110,90
69200,6.5,46866.228,14,74010.6951871658,78693.2588625213,17850,246,40,40,110,90
20075,7,24152.156,10,21586.0215053763,21931.6645385032,18948,416,40,40,110,70
2000,7.4,2515.28,15.2,2159.82721382289,2328.97408013573,24,0,40,40,110,90
4480,7.1,2734,10,4822.38966630786,4899.60748019574,254,0,40,40,100,70
8500,8,5522.68,14,9239.13043478261,9823.67860658909,38,0,40,40,130,80
3100,7.2,3116.76,11.2,3340.51724137931,3439.87174496344,823,3,40,40,120,70
3100,7.2,142.168,11.2,3340.51724137931,3439.87174496344,105,3,40,40,120,80
3100,7.2,174.976,11.2,3340.51724137931,3439.87174496344,131,0,50,50,156,96
3100,7.2,164.04,11.2,3340.51724137931,3439.87174496344,136,4,40,40,130,96
3100,7.2,147.636,11.2,3340.51724137931,3439.87174496344,111,0,50,50,156,84
3100,7.2,131.232,11.2,3340.51724137931,3439.87174496344,100,4,40,40,110,76
3100,7.2,65.616,11.2,3340.51724137931,3439.87174496344,40,0,40,40,110,70
3100,7.2,180.444,11.2,3340.51724137931,3439.87174496344,145,0,50,50,156,98
3100,7.2,174.976,11.2,3340.51724137931,3439.87174496344,125,0,80,40,110,84
3100,7.2,164.04,11.2,3340.51724137931,3439.87174496344,113,12,60,60,156,106
3100,7.2,174.976,11.2,3340.51724137931,3439.87174496344,102,12,40,40,130,100
3100,7.2,147.636,11.2,3340.51724137931,3439.87174496344,97,5,60,60,170,100
3100,7.2,76.552,11.2,3340.51724137931,3439.87174496344,41,0,80,60,130,100
3100,7.2,114.828,11.2,3340.51724137931,3439.87174496344,87,0,40,40,120,80
3100,7.2,131.232,11.2,3340.51724137931,3439.87174496344,100,0,40,40,100,70
3100,7.2,136.7,11.2,3340.51724137931,3439.87174496344,113,0,40,40,100,70
3100,7.2,142.168,11.2,3340.51724137931,3439.87174496344,84,3,60,60,140,90
3100,7.2,131.232,11.2,3340.51724137931,3439.87174496344,87,0,60,60,110,80
3100,7.2,131.232,11.2,3340.51724137931,3439.87174496344,97,0,40,40,100,70
3100,7.2,131.232,11.2,3340.51724137931,3439.87174496344,107,0,40,40,100,70
3100,7.2,136.7,11.2,3340.51724137931,3439.87174496344,75,0,40,40,110,90
3100,7.2,229.656,11.2,3340.51724137931,3439.87174496344,183,0,40,40,120,90
3100,7.2,174.976,11.2,3340.51724137931,3439.87174496344,94,0,40,40,120,100
3100,7.2,169.508,11.2,3340.51724137931,3439.87174496344,97,0,40,40,120,100
3100,7.2,136.7,11.2,3340.51724137931,3439.87174496344,110,0,40,40,110,90
4250,7,5326.9256,14,4569.89247311828,4859.02382691503,4513,47,40,40,110,90
391,13,5883.568,20,449.425287356322,513.699350032372,4515,117,40,40,110,90
1000,14,1257.64,11.5,1162.79069767442,1201.43360825018,1102,8,50,50,156,70
1000,14.2,1328.724,14.2,1165.50116550117,1242.12963312415,398,21,50,50,140,80
1000,14.3,1317.788,14,1166.86114352392,1240.68698168192,940,21,50,50,140,80
175,19,240.592,23,216.049382716049,256.568776441978,181,38,50,50,140,80
1000,14.2,1328.724,15,1165.50116550117,1253.82026496532,275,23,50,50,130,90
1000,14.2,1350.596,15,1165.50116550117,1253.82026496532,250,0,50,50,130,90
1400,9.8,16282.6104,15.5,1552.10643015521,1679.60163074154,13383,317,40,40,130,80
420,17,7042.784,19,506.024096385542,571.251926343103,5959,75,40,40,130,80
1700,9.6,2230.944,15.7,1880.53097345133,2039.83206666385,1938,52,30,30,110,80
700,14.1,27121.28,14.6,814.901047729918,872.54634557836,22500,284,40,40,120,80
1400,11.1,1848.184,15.3,1574.8031496063,1700.13873744147,1542,0,40,40,130,80
4400,8.2,4975.88,12,4793.02832244009,4980.45271916781,4144,65,50,50,130,76
1100,12,1459.956,16,1250,1360.73083220121,1189,15,40,40,130,80
1550,10.5,2023.16,15.5,1731.84357541899,1874.10298478831,1673,71,40,40,130,80
1950,8.6,2504.344,15.2,2133.47921225383,2300.56263484742,1811,25,40,40,130,80
1950,9,2526.216,15,2142.85714285714,2305.2381157291,2090,27,40,40,130,80
1550,10.5,2034.096,15.5,1731.84357541899,1874.10298478831,1764,51,40,40,130,80
2000,13.1,2565.5856,12,2301.49597238205,2391.49262276182,1760,0,40,40,130,90
1100,10.5,1432.616,16,1229.05027932961,1337.92528752744,1277,28,40,40,130,80
450,12.4,590.544,16.9,513.698630136986,565.260817491228,503,41,40,40,120,80
563,21,798.328,14.5,712.658227848101,762.178488610075,525,13,40,40,130,80
620,11.6,21068.204,16,701.357466063348,763.486982773527,17670,294,40,40,120,80
960,11.3,21697.024,15,1082.29988726043,1164.31417795562,18045,335,40,40,120,80
1300,11.3,1629.464,10.8,1465.61443066516,1502.43736762071,1448,0,40,40,130,90
1870,8,2296.56,11.5,2032.60869565217,2100.15818346515,1975,31,40,40,110,70
13220,7,15911.88,10,14215.0537634409,14442.6702465261,13603,42,40,40,110,70
3750,8.1,2479.1912,13,4080.52230685528,4288.82180424379,2029,96,50,50,140,76
3350,8.3,4150.212,12.1,3653.21701199564,3800.38937060598,3279,32,50,50,140,76
3750,8.1,4669.672,13,4080.52230685528,4288.82180424379,3677,16,50,50,130,90
2300,8,2887.104,13.4,2500,2639.75496316169,989,11,50,50,130,90
1950,9,2482.472,13.7,2142.85714285714,2270.51262847015,716,5,50,50,130,90
2300,8,2898.04,13.4,2500,2639.75496316169,1875,13,50,50,130,90
2500,7.1,3073.016,12.8,2691.06566200215,2821.94995864403,2531,12,40,40,110,80
1900,8,2378.58,13.4,2065.21739130435,2180.6671434814,892,13,40,40,110,80
1100,10,1279.512,9.2,1222.22222222222,1230.85197156526,382,0,30,30,100,48
1350,10,1640.4,11,1500,1541.14233579642,1393,9,40,40,130,90
1750,8,2154.392,11.2,1902.17391304348,1958.74884776319,1760,2,20,20,110,44
5600,8,7053.72,12.1,6086.95652173913,6332.17374949248,5857,32,50,50,140,80
4700,8,5953.5584,14,5108.69565217391,5431.91640599632,4531,72,40,40,130,80
1600,9,2066.904,15.5,1758.24175824176,1902.66960242244,1749,44,40,40,130,80
1100,10,1356.064,14,1222.22222222222,1299.55068625728,7,0,50,50,130,76
1000,9.1,1279.512,14.7,1100.1100110011,1179.31163709939,1087,6,40,40,110,80
1150,9,1454.488,14.5,1263.73626373626,1351.54911268568,1194,51,40,40,110,80
3100,7.2,3844.004,12.8,3340.51724137931,3502.98865771506,2012,4,40,40,110,80
800,9.5,1006.112,15.2,883.977900552486,953.206629041186,858,10,40,40,110,80
1200,8.7,1514.636,14.5,1314.34830230011,1405.6780142414,1266,22,40,40,110,80
1200,8.3,1531.04,15.3,1308.61504907306,1412.76523220328,147,0,30,30,100,70
3000,7.1,1968.48,13.7,3229.27879440258,3421.65519898623,1389,10,30,30,100,70
3000,8.3,3608.88,9.1,3271.53762268266,3291.01251836132,2500,5,40,40,130,90
1000,10.8,1219.364,11.3,1121.07623318386,1155.72105201593,191,0,40,40,130,90
2200,8.4,2641.044,9.4,2401.74672489083,2424.04405169595,676,10,40,40,130,90
850,10.5,1033.452,11.7,949.720670391062,983.505256145984,172,2,40,40,130,90
1800,9.1,2187.2,10.3,1980.19801980198,2018.63443433935,1852,0,40,40,130,90
1300,9.9,1580.252,10.8,1442.84128745838,1479.09205891184,769,0,40,40,130,90
4100,8,4910.264,9,4456.52173913043,4478.12421032102,4095,52,40,40,130,90
2850,8.1,3422.968,9.1,3101.19695321001,3119.65784044664,2820,0,40,40,130,90
4950,8,5872.632,14,5380.4347826087,5720.84812971953,2744,10,40,40,130,76
2900,8.3,3559.668,12.1,3162.48636859324,3289.88930589771,2871,365,50,50,140,76
2550,8.3,3116.76,12.4,2780.80697928026,2902.74066473958,2597,79,50,50,140,76
2000,8,2559.024,15,2173.91304347826,2338.64736378315,2100,73,40,40,110,90
8250,7,9962.696,12,8870.96774193548,9217.85402458881,8251,24,40,40,110,90
21350,8,27520.444,14.5,23206.5217391304,24819.0661019033,22800,249,40,40,120,90
2020,9,2635.576,15.6,2219.78021978022,2404.96648724442,2169,8,40,40,120,90
1900,9.1,2307.496,10.2,2090.20902090209,2128.40798468483,112,0,40,40,120,80
13425,8,7655.2,14.5,14592.3913043478,15606.3682631406,3943,28,40,40,120,90
4625,8.1,5905.44,14.5,5032.64417845484,5382.34596017963,4992,117,40,40,120,90
14750,8,16923.46,8,16032.6086956522,15935.2126757778,15102,172,40,40,120,90
17750,6.5,22118.06,14,18983.9572192513,20185.048335401,18625,210,40,40,110,90
5050,7,6047.608,10,5430.10752688172,5517.05633471686,5245,98,40,40,100,70
500,12,6348.348,18,568.181818181818,633.599722310983,5391,134,40,40,110,90
3250,7.2,3975.236,12.5,3502.15517241379,3659.8967210929,3290,10,40,40,120,80
3500,7.2,4368.932,12.7,3771.55172413793,3950.45685376579,3776,9,40,40,120,80
1400,7.2,1749.76,14.3,1508.62068965517,1609.68440295801,152,0,40,40,120,80
4200,7,96143.844,9,4516.12903225806,4538.02044287449,71693,641,40,40,120,90
6560,8,8387.912,14,7130.4347826087,7581.56843049699,7098,110,40,40,130,80
6014,8,7698.944,14.7,6536.95652173913,7007.57998764541,5646,111,40,40,120,90
3000,7.1,3772.92,14.4,3229.27879440258,3449.63602421158,417,7,40,40,110,90
10070,7,7720.816,10,10827.9569892473,11001.3380773463,5933,2,40,40,110,70
9623,7,11630.436,10,10347.311827957,10512.9966552436,9132,120,40,40,110,70
6699,7,4593.12,10,7203.22580645161,7318.56641312242,904,15,40,40,110,70
5210,7,5413.32,10,5602.15053763441,5691.85415918313,1485,12,40,40,110,70
5300,7,5183.664,10,5698.9247311828,5790.17793544542,3999,71,40,40,110,70
9087,7,10886.788,10,9770.96774193548,9927.4239432816,8676,83,40,40,110,70
5787,7,5194.6,10,6222.58064516129,6322.21881366465,3044,44,40,40,110,70
1200,8.7,1481.828,13,1314.34830230011,1381.44218640965,476,0,40,40,120,70
76800,6.5,20176.92,8,82139.0374331551,81640.0534266116,1890,0,40,40,120,90
88250,6.5,27919.608,14,94385.0267379679,100356.648766149,17036,211,40,40,110,90
69200,6.5,53613.74,14,74010.6951871658,78693.2588625213,21099,246,40,40,110,90
20075,7,24152.156,10,21586.0215053763,21931.6645385032,19550,428,40,40,110,70
2000,7.4,2515.28,15.2,2159.82721382289,2328.97408013573,190,4,40,40,110,90
4480,7.1,2734,10,4822.38966630786,4899.60748019574,447,0,40,40,100,70
8500,8,5522.68,14,9239.13043478261,9823.67860658909,385,0,40,40,130,80
3100,7.2,3116.76,11.2,3340.51724137931,3439.87174496344,1262,3,40,40,120,70
3100,7.2,142.168,11.2,3340.51724137931,3439.87174496344,105,3,40,40,120,80
3100,7.2,174.976,11.2,3340.51724137931,3439.87174496344,131,0,50,50,156,96
3100,7.2,164.04,11.2,3340.51724137931,3439.87174496344,136,4,40,40,130,96
3100,7.2,147.636,11.2,3340.51724137931,3439.87174496344,111,0,50,50,156,84
3100,7.2,114.828,11.2,3340.51724137931,3439.87174496344,87,0,40,40,120,80
3100,7.2,131.232,11.2,3340.51724137931,3439.87174496344,100,0,40,40,100,70
3100,7.2,136.7,11.2,3340.51724137931,3439.87174496344,113,0,40,40,100,70
3100,7.2,142.168,11.2,3340.51724137931,3439.87174496344,84,3,60,60,140,90
3100,7.2,131.232,11.2,3340.51724137931,3439.87174496344,87,0,60,60,110,80
3100,7.2,131.232,11.2,3340.51724137931,3439.87174496344,97,0,40,40,100,70
3100,7.2,131.232,11.2,3340.51724137931,3439.87174496344,107,0,40,40,100,70
3100,7.2,136.7,11.2,3340.51724137931,3439.87174496344,75,0,40,40,110,90
3100,7.2,114.828,11.2,3340.51724137931,3439.87174496344,88,0,40,40,130,80
3100,7.2,174.976,11.2,3340.51724137931,3439.87174496344,125,0,40,40,120,100
3100,7.2,142.168,11.2,3340.51724137931,3439.87174496344,71,0,40,40,120,100
3100,7.2,169.508,11.2,3340.51724137931,3439.87174496344,116,0,40,40,120,100
3100,7.2,136.7,11.2,3340.51724137931,3439.87174496344,110,0,40,40,110,90
4250,7,5326.9256,14,4569.89247311828,4859.02382691503,4513,47,40,40,110,90
391,13,5883.568,20,449.425287356322,513.699350032372,4656,134,40,40,110,90
1000,14.1,1279.512,11.3,1164.14435389988,1200.12011454972,21,0,50,50,156,90
1000,14,1257.64,11.5,1162.79069767442,1201.43360825018,1102,8,50,50,156,70
1000,14.2,1328.724,14.2,1165.50116550117,1242.12963312415,567,21,50,50,140,80
1000,14.3,1317.788,14,1166.86114352392,1240.68698168192,1055,21,50,50,140,80
175,19,240.592,23,216.049382716049,256.568776441978,181,38,50,50,140,80
1000,14.2,1328.724,15,1165.50116550117,1253.82026496532,423,23,50,50,130,90
1000,14.2,1350.596,15,1165.50116550117,1253.82026496532,417,0,50,50,130,90
1400,9.8,16282.6104,15.5,1552.10643015521,1679.60163074154,13519,317,40,40,130,80
1700,9.6,2230.944,15.7,1880.53097345133,2039.83206666385,1938,52,30,30,110,80
700,14.1,27121.28,14.6,814.901047729918,872.54634557836,22500,284,40,40,120,80
1400,11.1,1848.184,15.3,1574.8031496063,1700.13873744147,1542,0,40,40,130,80
4400,8.2,4975.88,12,4793.02832244009,4980.45271916781,4144,65,50,50,130,76
1100,12,1459.956,16,1250,1360.73083220121,1189,15,40,40,130,80
1550,10.5,2023.16,15.5,1731.84357541899,1874.10298478831,1673,71,40,40,130,80
1950,8.6,2504.344,15.2,2133.47921225383,2300.56263484742,1992,25,40,40,130,80
1950,9,2526.216,15,2142.85714285714,2305.2381157291,2090,27,40,40,130,80
1550,10.5,2034.096,15.5,1731.84357541899,1874.10298478831,1764,51,40,40,130,80
2000,13.1,2565.5856,12,2301.49597238205,2391.49262276182,1940,0,40,40,130,90
1100,10.5,1432.616,16,1229.05027932961,1337.92528752744,1277,28,40,40,130,80
450,12.4,590.544,16.9,513.698630136986,565.260817491228,503,41,40,40,120,80
563,21,798.328,14.5,712.658227848101,762.178488610075,658,27,40,40,130,80
620,11.6,21068.204,16,701.357466063348,763.486982773527,17670,303,40,40,120,80
960,11.3,21697.024,15,1082.29988726043,1164.31417795562,18045,335,40,40,120,80
3750,8.1,2479.1912,13,4080.52230685528,4288.82180424379,2029,96,50,50,140,76
3350,8.3,4150.212,12.1,3653.21701199564,3800.38937060598,3410,32,50,50,140,76
3750,8.1,4669.672,13,4080.52230685528,4288.82180424379,3790,16,50,50,130,90
2300,8,2887.104,13.4,2500,2639.75496316169,1149,11,50,50,130,90
1950,9,2482.472,13.7,2142.85714285714,2270.51262847015,821,5,50,50,130,90
2300,8,2898.04,13.4,2500,2639.75496316169,2019,13,50,50,130,90
2500,7.1,3073.016,12.8,2691.06566200215,2821.94995864403,2611,12,40,40,110,80
1900,8,2378.58,13.4,2065.21739130435,2180.6671434814,1081,13,40,40,110,80
1100,10,1279.512,9.2,1222.22222222222,1230.85197156526,717,0,30,30,100,48
1350,10,1640.4,11,1500,1541.14233579642,1393,9,40,40,130,90
1750,8,2154.392,11.2,1902.17391304348,1958.74884776319,1760,2,20,20,110,44
5600,8,7053.72,12.1,6086.95652173913,6332.17374949248,5923,32,50,50,140,80
8500,8,14210.2384,14,9239.13043478261,9823.67860658909,5785,128,40,40,130,80
